Country,Drug,Measure Names,Specifics,Unit,Year,Measure Values
Azerbaijan,Marijuana (herb),Typical, ,Gram,2015,
Azerbaijan,Opium,To, ,Gram,2014,15
Azerbaijan,Opium,From, ,Gram,2014,10
Azerbaijan,Opium,Typical, ,Gram,2014,12.5
Belarus,Amphetamine,To, ,Gram,2012,33
Belarus,Amphetamine,From, ,Gram,2012,25
Belarus,Amphetamine,Typical, ,Gram,2012,30
Belarus,Amphetamine,To, ,Gram,2013,33
Belarus,Amphetamine,From, ,Gram,2013,25
Belarus,Amphetamine,Typical, ,Gram,2013,30
Belarus,Amphetamine,To, ,Gram,2016,100
Belarus,Amphetamine,From, ,Gram,2016,80
Belarus,Amphetamine,Typical, ,Gram,2016,90
Belarus,Cocaine salts,To, ,Gram,2012,120
Belarus,Cocaine salts,From, ,Gram,2012,100
Belarus,Cocaine salts,Typical, ,Gram,2012,110
Belarus,Cocaine salts,To, ,Gram,2013,120
Belarus,Cocaine salts,From, ,Gram,2013,100
Belarus,Cocaine salts,Typical, ,Gram,2013,110
Belarus,Cocaine salts,To, ,Gram,2016,220
Belarus,Cocaine salts,From, ,Gram,2016,170
Belarus,Cocaine salts,Typical, ,Gram,2016,195
Belarus,Ecstasy-type substances,To, ,Tablet,2012,7
Belarus,Ecstasy-type substances,To, ,Gram,2012,80
Belarus,Ecstasy-type substances,From, ,Tablet,2012,5
Belarus,Ecstasy-type substances,From, ,Gram,2012,50
Belarus,Ecstasy-type substances,Typical, ,Tablet,2012,6
Belarus,Ecstasy-type substances,Typical, ,Gram,2012,70
Belarus,Ecstasy-type substances,To, ,Tablet,2013,7
Belarus,Ecstasy-type substances,To, ,Gram,2013,80
Belarus,Ecstasy-type substances,From, ,Tablet,2013,5
Belarus,Ecstasy-type substances,From, ,Gram,2013,50
Belarus,Ecstasy-type substances,Typical, ,Tablet,2013,6
Belarus,Ecstasy-type substances,Typical, ,Gram,2013,70
Belarus,Ecstasy-type substances,To, ,Tablet,2016,35
Belarus,Ecstasy-type substances,From, ,Tablet,2016,25
Belarus,Ecstasy-type substances,Typical, ,Tablet,2016,30
Belarus,Hashish (resin),To, ,Gram,2012,20
Belarus,Hashish (resin),From, ,Gram,2012,15
Belarus,Hashish (resin),Typical, ,Gram,2012,17
Belarus,Hashish (resin),To, ,Gram,2013,20
Belarus,Hashish (resin),From, ,Gram,2013,15
Belarus,Hashish (resin),Typical, ,Gram,2013,17
Belarus,Hashish (resin),To, ,Gram,2016,30
Belarus,Hashish (resin),From, ,Gram,2016,25
Belarus,Hashish (resin),Typical, ,Gram,2016,27
Belarus,Heroin,To, ,Gram,2012,50
Belarus,Heroin,From, ,Gram,2012,35
Belarus,Heroin,Typical, ,Gram,2012,40
Belarus,Heroin,To, ,Gram,2013,50
Belarus,Heroin,From, ,Gram,2013,35
Belarus,Heroin,Typical, ,Gram,2013,40
Belarus,Heroin,To, ,Gram,2016,70
Belarus,Heroin,From, ,Gram,2016,50
Belarus,Heroin,Typical, ,Gram,2016,60
Belarus,Marijuana (herb),To, ,Gram,2012,15
Belarus,Marijuana (herb),From, ,Gram,2012,10
Belarus,Marijuana (herb),Typical, ,Gram,2012,13
Belarus,Marijuana (herb),To, ,Gram,2013,15
Belarus,Marijuana (herb),From, ,Gram,2013,10
Belarus,Marijuana (herb),Typical, ,Gram,2013,13
Belarus,Marijuana (herb),To, ,Gram,2016,25
Belarus,Marijuana (herb),From, ,Gram,2016,20
Belarus,Marijuana (herb),Typical, ,Gram,2016,22
Belarus,Methamphetamine,To, ,Gram,2016,100
Belarus,Methamphetamine,From, ,Gram,2016,80
Belarus,Methamphetamine,Typical, ,Gram,2016,90
Belarus,Pharmaceutical opioids,To,Methadone,Gram,2016,120
Belarus,Pharmaceutical opioids,From,Methadone,Gram,2016,80
Belarus,Pharmaceutical opioids,Typical,Methadone,Gram,2016,100
Belgium,Amphetamine,To, ,Gram,2012,32.133676211
Belgium,Amphetamine,From, ,Gram,2012,3.856041145
Belgium,Amphetamine,Typical, ,Gram,2012,11.670951102
Belgium,Amphetamine,To, ,Gram,2013,26.490066392
Belgium,Amphetamine,From, ,Gram,2013,3.973509959
Belgium,Amphetamine,Typical, ,Gram,2013,10.609271893
Belgium,Amphetamine,To, ,Gram,2015,22.172948756
Belgium,Amphetamine,From, ,Gram,2015,2.771618595
Belgium,Amphetamine,Typical, ,Gram,2015,9.756097664
Belgium,Cocaine salts,To, ,Gram,2012,160.668381054
Belgium,Cocaine salts,From, ,Gram,2012,25.706940969
Belgium,Cocaine salts,Typical, ,Gram,2012,72.352186533
Belgium,Cocaine salts,To, ,Gram,2013,176.596030031
Belgium,Cocaine salts,From, ,Gram,2013,19.019867215
Belgium,Cocaine salts,Typical, ,Gram,2013,67.708608284
Belgium,Cocaine salts,To, ,Gram,2015,129.379152608
Belgium,Cocaine salts,From, ,Gram,2015,22.172948756
Belgium,Cocaine salts,Typical, ,Gram,2015,59.312637922
Belgium,Ecstasy-type substances,To, ,Tablet,2012,12.853470484
Belgium,Ecstasy-type substances,From, ,Tablet,2012,1.285347048
Belgium,Ecstasy-type substances,Typical, ,Tablet,2012,6.645244338
Belgium,Ecstasy-type substances,To, ,Tablet,2013,13.245033196
Belgium,Ecstasy-type substances,To, ,Gram,2013,105.960265570
Belgium,Ecstasy-type substances,From, ,Tablet,2013,1.986754979
Belgium,Ecstasy-type substances,From, ,Gram,2013,26.490066392
Belgium,Ecstasy-type substances,Typical, ,Tablet,2013,6.834436927
Belgium,Ecstasy-type substances,Typical, ,Gram,2013,49.192052482
Belgium,Ecstasy-type substances,To, ,Tablet,2015,11.086474378
Belgium,Ecstasy-type substances,To, ,Gram,2015,44.345897512
Belgium,Ecstasy-type substances,From, ,Tablet,2015,1.108647438
Belgium,Ecstasy-type substances,From, ,Gram,2015,27.716185945
Belgium,Ecstasy-type substances,Typical, ,Tablet,2015,6.319290184
Belgium,Ecstasy-type substances,Typical, ,Gram,2015,34.645232431
Belgium,Hashish (resin),To, ,Gram,2012,23.586118829
Belgium,Hashish (resin),From, ,Gram,2012,3.213367621
Belgium,Hashish (resin),Typical, ,Gram,2012,11.516709603
Belgium,Hashish (resin),To, ,Gram,2013,26.490066392
Belgium,Hashish (resin),From, ,Gram,2013,2.370860892
Belgium,Hashish (resin),Typical, ,Gram,2013,11.139072716
Belgium,Hashish (resin),To, ,Gram,2015,22.172948756
Belgium,Hashish (resin),From, ,Gram,2015,3.547671854
Belgium,Hashish (resin),Typical, ,Gram,2015,9.090908779
Belgium,Heroin,To, ,Gram,2012,128.534704843
Belgium,Heroin,From, ,Gram,2012,7.712082291
Belgium,Heroin,Typical, ,Gram,2012,35.732646966
Belgium,Heroin,To, ,Gram,2013,165.562914953
Belgium,Heroin,From, ,Gram,2013,9.788079355
Belgium,Heroin,Typical, ,Gram,2013,36.701985774
Belgium,Heroin,To, ,Gram,2015,73.946780718
Belgium,Heroin,From, ,Gram,2015,7.095343708
Belgium,Heroin,Typical, ,Gram,2015,24.501108798
Belgium,Marijuana (herb),To, ,Gram,2012,32.133676211
Belgium,Marijuana (herb),From, ,Gram,2012,2.339331696
Belgium,Marijuana (herb),Typical, ,Gram,2012,11.413881937
Belgium,Marijuana (herb),To, ,Gram,2013,26.490066392
Belgium,Marijuana (herb),From, ,Gram,2013,2.649006639
Belgium,Marijuana (herb),Typical, ,Gram,2013,11.456953209
Belgium,Marijuana (herb),To, ,Gram,2015,22.172948756
Belgium,Marijuana (herb),From, ,Gram,2015,3.325942313
Belgium,Marijuana (herb),Typical, ,Gram,2015,9.756097664
Belgium,Methamphetamine,To, ,Gram,2015,421.286026365
Belgium,Methamphetamine,From, ,Gram,2015,110.864743780
Belgium,Methamphetamine,Typical, ,Gram,2015,190.687359302
Bolivia (Plurinational State of),Coca paste/cocaine base,To,Cocaine base,Gram,2012,5.767844316
Bolivia (Plurinational State of),Coca paste/cocaine base,From,Cocaine base,Gram,2012,2.883922158
Bolivia (Plurinational State of),Coca paste/cocaine base,Typical,Cocaine base,Gram,2012,4.325883237
Bolivia (Plurinational State of),Coca paste/cocaine base,To,Cocaine base,Gram,2015,5.789549930
Bolivia (Plurinational State of),Coca paste/cocaine base,From,Cocaine base,Gram,2015,2.894774965
Bolivia (Plurinational State of),Coca paste/cocaine base,Typical,Cocaine base,Gram,2015,4.342162447
Bolivia (Plurinational State of),Coca paste/cocaine base,To,Cocaine base,Gram,2016,5.790387962
Bolivia (Plurinational State of),Coca paste/cocaine base,From,Cocaine base,Gram,2016,4.342790972
Bolivia (Plurinational State of),Coca paste/cocaine base,Typical,Cocaine base,Gram,2016,2.895193981
Bolivia (Plurinational State of),Cocaine salts,To, ,Gram,2012,7.209805395
Bolivia (Plurinational State of),Cocaine salts,From, ,Gram,2012,4.325883237
Bolivia (Plurinational State of),Cocaine salts,Typical, ,Gram,2012,5.767844316
Bolivia (Plurinational State of),Cocaine salts,To, ,Gram,2015,7.236937412
Bolivia (Plurinational State of),Cocaine salts,From, ,Gram,2015,4.342162447
Bolivia (Plurinational State of),Cocaine salts,Typical, ,Gram,2015,5.789549930
Bolivia (Plurinational State of),Cocaine salts,To, ,Gram,2016,7.237984953
Bolivia (Plurinational State of),Cocaine salts,From, ,Gram,2016,5.790387962
Bolivia (Plurinational State of),Cocaine salts,Typical, ,Gram,2016,4.342790972
Bolivia (Plurinational State of),Marijuana (herb),To, ,Gram,2012,2.883922158
Bolivia (Plurinational State of),Marijuana (herb),From, ,Gram,2012,1.441961079
Bolivia (Plurinational State of),Marijuana (herb),Typical, ,Gram,2012,2.162941618
Bolivia (Plurinational State of),Marijuana (herb),To, ,Gram,2015,2.894774965
Bolivia (Plurinational State of),Marijuana (herb),From, ,Gram,2015,1.447387482
Bolivia (Plurinational State of),Marijuana (herb),Typical, ,Gram,2015,2.171081224
Bolivia (Plurinational State of),Marijuana (herb),To, ,Gram,2016,2.895193981
Bolivia (Plurinational State of),Marijuana (herb),From, ,Gram,2016,1.447596991
Bolivia (Plurinational State of),Marijuana (herb),Typical, ,Gram,2016,2.171395486
Bosnia and Herzegovina,Amphetamine,To, ,Gram,2012,12.853470484
Bosnia and Herzegovina,Amphetamine,From, ,Gram,2012,7.712082291
Bosnia and Herzegovina,Amphetamine,Typical, ,Gram,2012,9.640102863
Bosnia and Herzegovina,Amphetamine,To, ,Gram,2013,33.112582991
Bosnia and Herzegovina,Amphetamine,From, ,Gram,2013,13.245033196
Bosnia and Herzegovina,Amphetamine,Typical, ,Gram,2013,
Bosnia and Herzegovina,Amphetamine,To, ,Gram,2014,13.315579456
Bosnia and Herzegovina,Amphetamine,From, ,Gram,2014,9.320905619
Bosnia and Herzegovina,Amphetamine,Typical, ,Gram,2014,
Bosnia and Herzegovina,Cocaine salts,To, ,Gram,2012,96.401028632
Bosnia and Herzegovina,Cocaine salts,From, ,Gram,2012,57.840617179
Bosnia and Herzegovina,Cocaine salts,Typical, ,Gram,2012,77.120822906
Bosnia and Herzegovina,Cocaine salts,To, ,Gram,2013,99.337748972
Bosnia and Herzegovina,Cocaine salts,From, ,Gram,2013,59.602649383
Bosnia and Herzegovina,Cocaine salts,Typical, ,Gram,2013,
Bosnia and Herzegovina,Cocaine salts,To, ,Gram,2014,106.524635648
Bosnia and Herzegovina,Cocaine salts,From, ,Gram,2014,66.577897280
Bosnia and Herzegovina,Cocaine salts,Typical, ,Gram,2014,
Bosnia and Herzegovina,Ecstasy-type substances,To, ,Tablet,2012,4.498714669
Bosnia and Herzegovina,Ecstasy-type substances,From, ,Tablet,2012,2.570694097
Bosnia and Herzegovina,Ecstasy-type substances,Typical, ,Tablet,2012,3.213367621
Bosnia and Herzegovina,Ecstasy-type substances,To, ,Tablet,2013,4.635761619
Bosnia and Herzegovina,Ecstasy-type substances,From, ,Tablet,2013,2.649006639
Bosnia and Herzegovina,Ecstasy-type substances,Typical, ,Tablet,2013,
Bosnia and Herzegovina,Ecstasy-type substances,To, ,Tablet,2014,3.328894864
Bosnia and Herzegovina,Ecstasy-type substances,From, ,Tablet,2014,1.997336918
Bosnia and Herzegovina,Ecstasy-type substances,Typical, ,Tablet,2014,
Bosnia and Herzegovina,Heroin,To, ,Gram,2013,39.735099589
Bosnia and Herzegovina,Heroin,From, ,Gram,2013,26.490066392
Bosnia and Herzegovina,Heroin,Typical, ,Gram,2013,
Bosnia and Herzegovina,Heroin,To, ,Gram,2014,33.288948640
Bosnia and Herzegovina,Heroin,From, ,Gram,2014,26.631158912
Bosnia and Herzegovina,Heroin,Typical, ,Gram,2014,
Bosnia and Herzegovina,Heroin,To,Brown,Gram,2012,38.560411453
Bosnia and Herzegovina,Heroin,From,Brown,Gram,2012,25.706940969
Bosnia and Herzegovina,Heroin,Typical,Brown,Gram,2012,32.133676211
Bosnia and Herzegovina,Marijuana (herb),To, ,Gram,2012,9.640102863
Bosnia and Herzegovina,Marijuana (herb),From, ,Gram,2012,3.856041145
Bosnia and Herzegovina,Marijuana (herb),Typical, ,Gram,2012,5.141388194
Bosnia and Herzegovina,Marijuana (herb),To, ,Gram,2013,9.933774897
Bosnia and Herzegovina,Marijuana (herb),From, ,Gram,2013,3.973509959
Bosnia and Herzegovina,Marijuana (herb),Typical, ,Gram,2013,
Bosnia and Herzegovina,Marijuana (herb),To, ,Gram,2014,13.315579456
Bosnia and Herzegovina,Marijuana (herb),From, ,Gram,2014,6.657789728
Bosnia and Herzegovina,Marijuana (herb),Typical, ,Gram,2014,
Botswana,Crack,To, ,Gram,2014,25
Botswana,Crack,From, ,Gram,2014,15
Botswana,Crack,Typical, ,Gram,2014,10
Botswana,Ecstasy-type substances,To, ,Tablet,2014,10
Botswana,Ecstasy-type substances,From, ,Tablet,2014,6
Botswana,Ecstasy-type substances,Typical, ,Tablet,2014,8
Botswana,Heroin,To, ,Gram,2014,80
Botswana,Heroin,From, ,Gram,2014,65
Botswana,Heroin,Typical, ,Gram,2014,70
Botswana,Marijuana (herb),To, ,Gram,2014,0.25
Botswana,Marijuana (herb),From, ,Gram,2014,0.100000001
Botswana,Marijuana (herb),Typical, ,Gram,2014,0.200000003
Botswana,Methamphetamine,To, ,Gram,2014,25
Botswana,Methamphetamine,From, ,Gram,2014,15
Botswana,Methamphetamine,Typical, ,Gram,2014,10
Brunei Darussalam,Benzodiazepines,To,Nimetazepam,Tablet,2015,
Brunei Darussalam,Benzodiazepines,From,Nimetazepam,Tablet,2015,
Brunei Darussalam,Benzodiazepines,Typical,Nimetazepam,Tablet,2015,13.899999619
Brunei Darussalam,Benzodiazepines,To,Nimetazepam,Tablet,2016,
Brunei Darussalam,Benzodiazepines,From,Nimetazepam,Tablet,2016,
Brunei Darussalam,Benzodiazepines,Typical,Nimetazepam,Tablet,2016,7.690000057
Brunei Darussalam,Ecstasy-type substances,To, ,Pill,2012,
Brunei Darussalam,Ecstasy-type substances,From, ,Pill,2012,
Brunei Darussalam,Ecstasy-type substances,Typical, ,Pill,2012,49.481244183
Brunei Darussalam,Ecstasy-type substances,To, ,Pill,2013,
Brunei Darussalam,Ecstasy-type substances,From, ,Pill,2013,
Brunei Darussalam,Ecstasy-type substances,Typical, ,Pill,2013,62
Brunei Darussalam,Ecstasy-type substances,To, ,Tablet,2014,
Brunei Darussalam,Ecstasy-type substances,From, ,Tablet,2014,
Brunei Darussalam,Ecstasy-type substances,Typical, ,Tablet,2014,22.729999542
Brunei Darussalam,Ecstasy-type substances,To, ,Tablet,2015,
Brunei Darussalam,Ecstasy-type substances,From, ,Tablet,2015,
Brunei Darussalam,Ecstasy-type substances,Typical, ,Tablet,2015,41.700000763
Brunei Darussalam,Ecstasy-type substances,To, ,Tablet,2016,
Brunei Darussalam,Ecstasy-type substances,From, ,Tablet,2016,
Brunei Darussalam,Ecstasy-type substances,Typical, ,Tablet,2016,21.754895664
Brunei Darussalam,Marijuana (herb),To, ,Gram,2012,
Brunei Darussalam,Marijuana (herb),From, ,Gram,2012,
Brunei Darussalam,Marijuana (herb),Typical, ,Gram,2012,119.712687541
Brunei Darussalam,Marijuana (herb),To, ,Gram,2013,
Brunei Darussalam,Marijuana (herb),From, ,Gram,2013,
Brunei Darussalam,Marijuana (herb),Typical, ,Gram,2013,11.990407226
Brunei Darussalam,Marijuana (herb),To, ,Gram,2014,118.483409288
Brunei Darussalam,Marijuana (herb),From, ,Gram,2014,7.898893953
Brunei Darussalam,Marijuana (herb),Typical, ,Gram,2014,12.449841986
Brunei Darussalam,Marijuana (herb),To, ,Gram,2015,
Brunei Darussalam,Marijuana (herb),From, ,Gram,2015,
Brunei Darussalam,Marijuana (herb),Typical, ,Gram,2015,20.850000381
Brunei Darussalam,Marijuana (herb),To, ,10 gram,2016,108.774478319
Brunei Darussalam,Marijuana (herb),From, ,10 gram,2016,72.516318879
Brunei Darussalam,Marijuana (herb),Typical, ,10 gram,2016,
Brunei Darussalam,Methamphetamine,To, ,Gram,2012,
Brunei Darussalam,Methamphetamine,From, ,Gram,2012,
Brunei Darussalam,Methamphetamine,Typical, ,Gram,2012,558
Brunei Darussalam,Methamphetamine,To, ,Gram,2013,
Brunei Darussalam,Methamphetamine,From, ,Gram,2013,
Brunei Darussalam,Methamphetamine,Typical, ,Gram,2013,155.875293938
Brunei Darussalam,Methamphetamine,To, ,Gram,2014,
Brunei Darussalam,Methamphetamine,From, ,Gram,2014,
Brunei Darussalam,Methamphetamine,Typical, ,Gram,2014,154.759994507
Brunei Darussalam,Methamphetamine,To, ,Gram,2015,
Brunei Darussalam,Methamphetamine,From, ,Gram,2015,
Brunei Darussalam,Methamphetamine,Typical, ,Gram,2015,26.409999847
Brunei Darussalam,Methamphetamine,To, ,Gram,2016,141.406821815
Brunei Darussalam,Methamphetamine,From, ,Gram,2016,108.774478319
Brunei Darussalam,Methamphetamine,Typical, ,Gram,2016,
Bulgaria,Amphetamine,To, ,Tablet,2012,9.861932760
Bulgaria,Amphetamine,To, ,Gram,2012,7.889546208
Bulgaria,Amphetamine,From, ,Tablet,2012,6.574621840
Bulgaria,Amphetamine,From, ,Gram,2012,6.574621840
Bulgaria,Amphetamine,Typical, ,Tablet,2012,8.218277300
Bulgaria,Amphetamine,Typical, ,Gram,2012,7.232084024
Bulgaria,Amphetamine,To, ,Tablet,2013,6.770480713
Bulgaria,Amphetamine,To, ,Gram,2013,4.739336499
Bulgaria,Amphetamine,From, ,Tablet,2013,4.062288428
Bulgaria,Amphetamine,From, ,Gram,2013,3.385240356
Bulgaria,Amphetamine,Typical, ,Tablet,2013,5.416384570
Bulgaria,Amphetamine,Typical, ,Gram,2013,4.062288428
Bulgaria,Amphetamine,To, ,Gram,2014,4.765146417
Bulgaria,Amphetamine,From, ,Gram,2014,3.403676012
Bulgaria,Amphetamine,Typical, ,Gram,2014,4.084411214
Bulgaria,Amphetamine,To, ,Tablet,2015,5.543237189
Bulgaria,Amphetamine,To, ,Gram,2015,8.314855784
Bulgaria,Amphetamine,From, ,Tablet,2015,5.543237189
Bulgaria,Amphetamine,From, ,Gram,2015,5.543237189
Bulgaria,Amphetamine,Typical, ,Tablet,2015,5.543237189
Bulgaria,Amphetamine,Typical, ,Gram,2015,7.206208346
Bulgaria,Amphetamine,To, ,Gram,2016,8.859357725
Bulgaria,Amphetamine,From, ,Gram,2016,5.537098578
Bulgaria,Amphetamine,Typical, ,Gram,2016,12.735326729
Bulgaria,Cocaine salts,To, ,Dose,2012,131.492436794
Bulgaria,Cocaine salts,From, ,Dose,2012,65.746218397
Bulgaria,Cocaine salts,Typical, ,Dose,2012,98.619327595
Bulgaria,Cocaine salts,To, ,Gram,2013,94.786729980
Bulgaria,Cocaine salts,From, ,Gram,2013,81.245768554
Bulgaria,Cocaine salts,Typical, ,Gram,2013,88.016249267
Bulgaria,Cocaine salts,To, ,Gram,2014,95.302928337
Bulgaria,Cocaine salts,From, ,Gram,2014,81.688224289
Bulgaria,Cocaine salts,Typical, ,Gram,2014,88.495576313
Bulgaria,Cocaine salts,To, ,Gram,2015,88.691795024
Bulgaria,Cocaine salts,From, ,Gram,2015,66.518846268
Bulgaria,Cocaine salts,Typical, ,Gram,2015,77.605320646
Bulgaria,Cocaine salts,To, ,Gram,2016,88.593577246
Bulgaria,Cocaine salts,From, ,Gram,2016,55.370985779
Bulgaria,Cocaine salts,Typical, ,Gram,2016,77.519380091
Bulgaria,Ecstasy-type substances,To, ,Tablet,2012,16.436554599
Bulgaria,Ecstasy-type substances,From, ,Tablet,2012,9.861932760
Bulgaria,Ecstasy-type substances,Typical, ,Tablet,2012,13.149243679
Bulgaria,Ecstasy-type substances,To, ,Tablet,2013,10.155721069
Bulgaria,Ecstasy-type substances,To, ,Gram,2013,6.770480713
Bulgaria,Ecstasy-type substances,From, ,Tablet,2013,6.770480713
Bulgaria,Ecstasy-type substances,From, ,Gram,2013,5.416384570
Bulgaria,Ecstasy-type substances,Typical, ,Tablet,2013,8.124576855
Bulgaria,Ecstasy-type substances,Typical, ,Gram,2013,6.093432642
Bulgaria,Ecstasy-type substances,To, ,Gram,2014,6.807352024
Bulgaria,Ecstasy-type substances,From, ,Gram,2014,5.445881619
Bulgaria,Ecstasy-type substances,Typical, ,Gram,2014,6.126616822
Bulgaria,Ecstasy-type substances,To, ,Gram,2016,11.074197156
Bulgaria,Ecstasy-type substances,From, ,Gram,2016,5.537098578
Bulgaria,Ecstasy-type substances,Typical, ,Gram,2016,8.305647867
Bulgaria,Hashish (resin),To, ,Gram,2013,52.980132785
Bulgaria,Hashish (resin),From, ,Gram,2013,6.622516598
Bulgaria,Hashish (resin),Typical, ,Gram,2013,18.543046475
Bulgaria,Hashish (resin),To, ,Gram,2016,22.148394312
Bulgaria,Hashish (resin),From, ,Gram,2016,16.611295734
Bulgaria,Hashish (resin),Typical, ,Gram,2016,19.379845023
Bulgaria,Heroin,To, ,Gram,2012,52.596974718
Bulgaria,Heroin,From, ,Gram,2012,39.447731038
Bulgaria,Heroin,Typical, ,Gram,2012,46.022352878
Bulgaria,Heroin,To, ,Gram,2014,37.440436132
Bulgaria,Heroin,From, ,Gram,2014,30.633084108
Bulgaria,Heroin,Typical, ,Gram,2014,34.036760120
Bulgaria,Heroin,To, ,Gram,2015,27.716185945
Bulgaria,Heroin,From, ,Gram,2015,22.172948756
Bulgaria,Heroin,Typical, ,Gram,2015,24.944567351
Bulgaria,Heroin,To, ,Gram,2016,27.685492889
Bulgaria,Heroin,From, ,Gram,2016,22.148394312
Bulgaria,Heroin,Typical, ,Gram,2016,24.916943601
Bulgaria,Heroin,To,Brown,Gram,2013,37.237643921
Bulgaria,Heroin,From,Brown,Gram,2013,30.467163208
Bulgaria,Heroin,Typical,Brown,Gram,2013,33.852403564
Bulgaria,Marijuana (herb),To, ,Gram,2012,9.861932760
Bulgaria,Marijuana (herb),From, ,Gram,2012,6.574621840
Bulgaria,Marijuana (herb),Typical, ,Gram,2012,8.218277300
Bulgaria,Marijuana (herb),To, ,Gram,2013,20.311442139
Bulgaria,Marijuana (herb),From, ,Gram,2013,6.770480713
Bulgaria,Marijuana (herb),Typical, ,Gram,2013,13.540961426
Bulgaria,Marijuana (herb),To, ,Gram,2014,20.422056072
Bulgaria,Marijuana (herb),From, ,Gram,2014,6.807352024
Bulgaria,Marijuana (herb),Typical, ,Gram,2014,13.614704048
Bulgaria,Marijuana (herb),To, ,Gram,2015,7.760532065
Bulgaria,Marijuana (herb),From, ,Gram,2015,3.325942313
Bulgaria,Marijuana (herb),Typical, ,Gram,2015,
Bulgaria,Marijuana (herb),To, ,Gram,2016,11.074197156
Bulgaria,Marijuana (herb),From, ,Gram,2016,4.429678862
Bulgaria,Marijuana (herb),Typical, ,Gram,2016,8.859357725
Bulgaria,Marijuana (herb),To,Dutch marijuana,Gram,2012,19.723865519
